1478633001517,33.09958844590803,-0.3398294812191207,18.943694730776098,3.870526331915334,0.039205053326702904,-10.4470987979613241478633001484,33.11674380967291,-0.30935672624816307,19.04247499251624,3.1039329426529814,0.18480244064331053,-7.493103300531208
1478633001450,33.14392017425085,-0.34377719148534125,18.99991298431807,3.4510921468430196,0.4771943138233153,-9.597157281671091
1478633001417,33.174132591215304,-0.2816722342346218,18.866668488485328,3.4129343752211887,-0.2064998977550538,-7.935880531664937
1478633001383,33.183888181413934,-0.40759895886241815,18.54226822362436,0.12255319747924803,1.0974422088070073,-8.420557022503763
1478633001350,33.19400072347522,-0.2594709456852556,18.225086378698105,3.5853170956818383,0.6528688515041255,-12.758102096557616
1478633001317,33.2980215458237,-0.40045532879468193,17.992349977856545,1.5566801380433142,-0.9774327912261709,-6.093093587493896
1478633001284,33.28268917972175,-0.29672033294466393,18.839684979585577,4.762066955920308,-1.3359644898345693,-5.102642580468952
1478633001250,33.339493966457525,-0.1924556326128863,19.276587346611436,3.5118450505021026,0.6419453132795286,-3.681833240509033
1478633001217,33.33793365876529,-0.837914791750842,18.69168897069337,10.323947196197508,-0.9355342987060546,-28.165837242889403
1478633001184,33.50446492954238,-0.2935556444010448,17.071332499283542,-5.018396609552204,-5.601384480904811,0.21652561264038084
1478633001150,33.15728420184509,-0.16460166189977407,16.392714912043708,1.6956932527404278,-1.9626468360292608,-3.732710025787353
1478633001117,33.084888775413795,-0.22994876412579962,15.653313952169196,1.981351365252584,-2.517652756323293,1.7601877175480127
1478633001084,33.11625189270897,-1.7599226520474798,14.689368187233962,2.9914052271636202,0.2518400916942628,-11.177779070989788
1478633001050,33.1413936253256,-1.79212639246343,14.721456540916355,2.9920039602417496,0.23552958831787107,-11.305420385388285
1478633001017,33.167463571334544,-1.8113290063776357,14.701088608071876,2.8927943020142615,0.28999766010340533,-11.237783750097453
1478633000983,33.187133053267026,-1.8187535098748984,14.64011640104209,2.83712907688301,0.28625672229269983,-11.060313698168843
1478633000950,33.20557527058054,-1.8259850029669824,14.550694091829685,2.7872995356352996,0.3280056137416744,-11.047893923187255
